"Data licence information","Data from Water Survey of Canada has been acquired from Environment Canada (https://www.ec.gc.ca/rhc-wsc/default.asp?lang=En&n=9018B5EC-1). This data is a copy of an official work that is published by the Government of Canada and the reproduction has not been produced in affiliation with or with the endorsement of the Government of Canada. For more information on the terms and conditions of the data please see: http://www.ec.gc.ca/default.asp?lang=En&n=12345678-1&xsl=mainhomeitem&xml=5830C36B-1773-4E3E-AF8C-B21F54633E0A. Any reliance you place upon the information contained here is your sole responsibility and strictly at your own risk. In no event will the original data custodian, BC Oil and Gas Commission, Ministry of Forests, Lands and Natural Resource Operations or Foundry Spatial Ltd. be liable for any loss or damage whatsoever, including without limitation, indirect or consequential loss or damage, arising from reliance upon the data or derived information."

"Name","Chehalis River Near Harrison Mills"
"Station id","08MG001"
"Network","Water Survey of Canada"
"Status","Current"
"Drainage area",383
"Operation","Not Available"
"Latitude",49.30033
"Longitude",-121.93756
"Description","Not Available"
"QA","1 - quality checked, 0 - unchecked quality"
"Date range","1911-2021"
"Drainage Area (km²)",383

"Analysis","Datetime","Value","QA"
"Discharge (m3/s)","1911-12-02 00:00:00",61.2000007629395,1
"Discharge (m3/s)","1911-12-03 00:00:00",49.7999992370605,1
"Discharge (m3/s)","1911-12-04 00:00:00",45.5999984741211,1
"Discharge (m3/s)","1911-12-05 00:00:00",47.9000015258789,1
"Discharge (m3/s)","1911-12-06 00:00:00",63.7000007629395,1
"Discharge (m3/s)","1911-12-07 00:00:00",61.2000007629395,1
"Discharge (m3/s)","1911-12-08 00:00:00",129,1
"Discharge (m3/s)","1911-12-09 00:00:00",97.0999984741211,1
"Discharge (m3/s)","1911-12-10 00:00:00",79.9000015258789,1
"Discharge (m3/s)","1911-12-11 00:00:00",74.1999969482422,1
"Discharge (m3/s)","1911-12-12 00:00:00",58.5999984741211,1
"Discharge (m3/s)","1911-12-13 00:00:00",45.5999984741211,1
"Discharge (m3/s)","1911-12-14 00:00:00",34.2999992370605,1
"Discharge (m3/s)","1911-12-15 00:00:00",31.1000003814697,1
"Discharge (m3/s)","1911-12-16 00:00:00",28,1
"Discharge (m3/s)","1911-12-17 00:00:00",22.8999996185303,1
"Discharge (m3/s)","1911-12-18 00:00:00",25.5,1
"Discharge (m3/s)","1911-12-19 00:00:00",37.7000007629395,1
"Discharge (m3/s)","1911-12-20 00:00:00",26.7999992370605,1
"Discharge (m3/s)","1911-12-21 00:00:00",22.8999996185303,1
"Discharge (m3/s)","1911-12-22 00:00:00",31.1000003814697,1
"Discharge (m3/s)","1911-12-23 00:00:00",28.2999992370605,1
"Discharge (m3/s)","1911-12-24 00:00:00",28.2999992370605,1
"Discharge (m3/s)","1911-12-25 00:00:00",28.2999992370605,1
"Discharge (m3/s)","1911-12-26 00:00:00",28.2999992370605,1
"Discharge (m3/s)","1911-12-27 00:00:00",28.2999992370605,1
"Discharge (m3/s)","1911-12-28 00:00:00",28.2999992370605,1
"Discharge (m3/s)","1911-12-29 00:00:00",28.2999992370605,1
"Discharge (m3/s)","1911-12-30 00:00:00",28.2999992370605,1
"Discharge (m3/s)","1911-12-31 00:00:00",28.2999992370605,1
"Discharge (m3/s)","1912-03-07 00:00:00",8.77999973297119,1
"Discharge (m3/s)","1912-03-08 00:00:00",7.65000009536743,1
"Discharge (m3/s)","1912-03-09 00:00:00",7.65000009536743,1
"Discharge (m3/s)","1912-03-10 00:00:00",6.80000019073486,1
"Discharge (m3/s)","1912-03-11 00:00:00",5.94999980926514,1
"Discharge (m3/s)","1912-03-12 00:00:00",5.94999980926514,1
"Discharge (m3/s)","1912-03-13 00:00:00",5.65999984741211,1
"Discharge (m3/s)","1912-03-14 00:00:00",5.78000020980835,1
"Discharge (m3/s)","1912-03-15 00:00:00",5.78000020980835,1
"Discharge (m3/s)","1912-03-16 00:00:00",5.78000020980835,1
"Discharge (m3/s)","1912-03-17 00:00:00",6.11999988555908,1
"Discharge (m3/s)","1912-03-18 00:00:00",7.05000019073486,1
"Discharge (m3/s)","1912-03-19 00:00:00",7.05000019073486,1
"Discharge (m3/s)","1912-03-20 00:00:00",6.28999996185303,1
"Discharge (m3/s)","1912-03-21 00:00:00",6.28999996185303,1
"Discharge (m3/s)","1912-03-22 00:00:00",5.94999980926514,1
"Discharge (m3/s)","1912-03-23 00:00:00",5.65999984741211,1
"Discharge (m3/s)","1912-03-24 00:00:00",5.71999979019165,1
"Discharge (m3/s)","1912-03-25 00:00:00",6.46000003814697,1
"Discharge (m3/s)","1912-03-26 00:00:00",7.3899998664856,1
"Discharge (m3/s)","1912-03-27 00:00:00",8.4399995803833,1
"Discharge (m3/s)","1912-03-28 00:00:00",9.19999980926514,1
"Discharge (m3/s)","1912-03-29 00:00:00",9.19999980926514,1
"Discharge (m3/s)","1912-03-30 00:00:00",10.1000003814697,1
"Discharge (m3/s)","1912-03-31 00:00:00",9.34000015258789,1
"Discharge (m3/s)","1912-04-01 00:00:00",10.1999998092651,1
"Discharge (m3/s)","1912-04-02 00:00:00",10.1999998092651,1
"Discharge (m3/s)","1912-04-03 00:00:00",13.1999998092651,1
"Discharge (m3/s)","1912-04-04 00:00:00",11.8000001907349,1
"Discharge (m3/s)","1912-04-05 00:00:00",11.8999996185303,1
"Discharge (m3/s)","1912-04-06 00:00:00",11.8999996185303,1
"Discharge (m3/s)","1912-04-07 00:00:00",12.6999998092651,1
"Discharge (m3/s)","1912-04-08 00:00:00",12.6999998092651,1
"Discharge (m3/s)","1912-04-09 00:00:00",13.5,1
"Discharge (m3/s)","1912-04-10 00:00:00",13.6999998092651,1
"Discharge (m3/s)","1912-04-11 00:00:00",13.6999998092651,1
"Discharge (m3/s)","1912-04-12 00:00:00",13.6999998092651,1
"Discharge (m3/s)","1912-04-13 00:00:00",13.8999996185303,1
"Discharge (m3/s)","1912-04-14 00:00:00",12.3000001907349,1
"Discharge (m3/s)","1912-04-15 00:00:00",13.8999996185303,1
"Discharge (m3/s)","1912-04-16 00:00:00",12.5,1
"Discharge (m3/s)","1912-04-17 00:00:00",13.1999998092651,1
"Discharge (m3/s)","1912-04-18 00:00:00",13.1999998092651,1
"Discharge (m3/s)","1912-04-19 00:00:00",13.3999996185303,1
"Discharge (m3/s)","1912-04-20 00:00:00",13.3999996185303,1
"Discharge (m3/s)","1912-04-21 00:00:00",11.1999998092651,1
"Discharge (m3/s)","1912-04-22 00:00:00",8.55000019073486,1
"Discharge (m3/s)","1912-04-23 00:00:00",8.55000019073486,1
"Discharge (m3/s)","1912-04-24 00:00:00",8.55000019073486,1
"Discharge (m3/s)","1912-04-25 00:00:00",8.67000007629395,1
"Discharge (m3/s)","1912-04-26 00:00:00",10.1000003814697,1
"Discharge (m3/s)","1912-04-27 00:00:00",10.1000003814697,1
"Discharge (m3/s)","1912-04-28 00:00:00",10.1999998092651,1
"Discharge (m3/s)","1912-04-29 00:00:00",11.6000003814697,1
"Discharge (m3/s)","1912-04-30 00:00:00",18.3999996185303,1
"Discharge (m3/s)","1912-05-01 00:00:00",16.6000003814697,1
"Discharge (m3/s)","1912-05-02 00:00:00",14.8999996185303,1
"Discharge (m3/s)","1912-05-03 00:00:00",14.8999996185303,1
"Discharge (m3/s)","1912-05-04 00:00:00",15.1000003814697,1
"Discharge (m3/s)","1912-05-05 00:00:00",14.1999998092651,1
"Discharge (m3/s)","1912-05-06 00:00:00",15.1000003814697,1
"Discharge (m3/s)","1912-05-07 00:00:00",21.3999996185303,1
"Discharge (m3/s)","1912-05-08 00:00:00",28.8999996185303,1
"Discharge (m3/s)","1912-05-09 00:00:00",32,1
"Discharge (m3/s)","1912-05-10 00:00:00",29.2000007629395,1
"Discharge (m3/s)","1912-05-11 00:00:00",26.5,1
"Discharge (m3/s)","1912-05-12 00:00:00",26.5,1
"Discharge (m3/s)","1912-05-13 00:00:00",29.7000007629395,1
"Discharge (m3/s)","1912-05-14 00:00:00",32.7999992370605,1
"Discharge (m3/s)","1912-05-15 00:00:00",36,1
"Discharge (m3/s)","1912-05-16 00:00:00",31.3999996185303,1
"Discharge (m3/s)","1912-05-17 00:00:00",27,1
"Discharge (m3/s)","1912-05-18 00:00:00",22,1
"Discharge (m3/s)","1912-05-19 00:00:00",22.2999992370605,1
"Discharge (m3/s)","1912-05-20 00:00:00",27.2999992370605,1
"Discharge (m3/s)","1912-05-21 00:00:00",31.7000007629395,1
"Discharge (m3/s)","1912-05-22 00:00:00",30.6000003814697,1
"Discharge (m3/s)","1912-05-23 00:00:00",27.5,1
"Discharge (m3/s)","1912-05-24 00:00:00",27.5,1
"Discharge (m3/s)","1912-05-25 00:00:00",25.2000007629395,1
"Discharge (m3/s)","1912-05-26 00:00:00",25.2000007629395,1
"Discharge (m3/s)","1912-05-27 00:00:00",25.2000007629395,1
"Discharge (m3/s)","1912-05-28 00:00:00",32.7999992370605,1
"Discharge (m3/s)","1912-05-29 00:00:00",28,1
"Discharge (m3/s)","1912-05-30 00:00:00",28,1
"Discharge (m3/s)","1912-05-31 00:00:00",28,1
"Discharge (m3/s)","1912-06-01 00:00:00",23.2000007629395,1
"Discharge (m3/s)","1912-06-02 00:00:00",19.7999992370605,1
"Discharge (m3/s)","1912-06-03 00:00:00",18.6000003814697,1
"Discharge (m3/s)","1912-06-04 00:00:00",18.8999996185303,1
"Discharge (m3/s)","1912-06-05 00:00:00",18.8999996185303,1
"Discharge (m3/s)","1912-06-06 00:00:00",17.7999992370605,1
"Discharge (m3/s)","1912-06-07 00:00:00",18,1
"Discharge (m3/s)","1912-06-08 00:00:00",19.1000003814697,1
"Discharge (m3/s)","1912-06-09 00:00:00",19.1000003814697,1
"Discharge (m3/s)","1912-06-10 00:00:00",19.2999992370605,1
"Discharge (m3/s)","1912-06-11 00:00:00",21.6000003814697,1
"Discharge (m3/s)","1912-06-12 00:00:00",26.5,1
"Discharge (m3/s)","1912-06-13 00:00:00",36,1
"Discharge (m3/s)","1912-06-14 00:00:00",29.7000007629395,1
"Discharge (m3/s)","1912-06-15 00:00:00",26.7999992370605,1
"Discharge (m3/s)","1912-06-16 00:00:00",27,1
"Discharge (m3/s)","1912-06-17 00:00:00",24.5,1
"Discharge (m3/s)","1912-06-18 00:00:00",20,1
"Discharge (m3/s)","1912-06-19 00:00:00",20,1
"Discharge (m3/s)","1912-06-20 00:00:00",20.2000007629395,1
"Discharge (m3/s)","1912-06-21 00:00:00",25,1
"Discharge (m3/s)","1912-06-22 00:00:00",27.7999992370605,1
"Discharge (m3/s)","1912-06-23 00:00:00",22.7000007629395,1
"Discharge (m3/s)","1912-06-24 00:00:00",20.7000007629395,1
"Discharge (m3/s)","1912-06-25 00:00:00",16.3999996185303,1
"Discharge (m3/s)","1912-06-26 00:00:00",16.6000003814697,1
"Discharge (m3/s)","1912-06-27 00:00:00",18.6000003814697,1
"Discharge (m3/s)","1912-06-28 00:00:00",18.8999996185303,1
"Discharge (m3/s)","1912-06-29 00:00:00",16.7999992370605,1
"Discharge (m3/s)","1912-06-30 00:00:00",17,1
"Discharge (m3/s)","1912-07-01 00:00:00",15.1999998092651,1
"Discharge (m3/s)","1912-07-02 00:00:00",15.3999996185303,1
"Discharge (m3/s)","1912-07-03 00:00:00",15.3999996185303,1
"Discharge (m3/s)","1912-07-04 00:00:00",15.6000003814697,1
"Discharge (m3/s)","1912-07-05 00:00:00",15.6000003814697,1
"Discharge (m3/s)","1912-07-06 00:00:00",15.6999998092651,1
"Discharge (m3/s)","1912-07-07 00:00:00",14.8999996185303,1
"Discharge (m3/s)","1912-07-08 00:00:00",12.6000003814697,1
"Discharge (m3/s)","1912-07-09 00:00:00",11.1999998092651,1
"Discharge (m3/s)","1912-07-10 00:00:00",11.3000001907349,1
"Discharge (m3/s)","1912-07-11 00:00:00",11.3000001907349,1
"Discharge (m3/s)","1912-07-12 00:00:00",12.1999998092651,1
"Discharge (m3/s)","1912-07-13 00:00:00",14.6999998092651,1
"Discharge (m3/s)","1912-07-14 00:00:00",13,1
"Discharge (m3/s)","1912-07-15 00:00:00",14.6999998092651,1
"Discharge (m3/s)","1912-07-16 00:00:00",13.8999996185303,1
"Discharge (m3/s)","1912-07-17 00:00:00",11.6000003814697,1
"Discharge (m3/s)","1912-07-18 00:00:00",8.77999973297119,1
"Discharge (m3/s)","1912-07-19 00:00:00",7.21999979019165,1
"Discharge (m3/s)","1912-07-20 00:00:00",6.80000019073486,1
"Discharge (m3/s)","1912-07-21 00:00:00",6.80000019073486,1
"Discharge (m3/s)","1912-07-22 00:00:00",6.80000019073486,1
"Discharge (m3/s)","1912-07-23 00:00:00",7.21999979019165,1
"Discharge (m3/s)","1912-07-24 00:00:00",8.77999973297119,1
"Discharge (m3/s)","1912-07-25 00:00:00",8.77999973297119,1
"Discharge (m3/s)","1912-07-26 00:00:00",8.77999973297119,1
"Discharge (m3/s)","1912-07-27 00:00:00",7.65000009536743,1
"Discharge (m3/s)","1912-07-28 00:00:00",7.65000009536743,1
"Discharge (m3/s)","1912-07-29 00:00:00",6.80000019073486,1
"Discharge (m3/s)","1912-07-30 00:00:00",6.36999988555908,1
"Discharge (m3/s)","1912-07-31 00:00:00",5.94999980926514,1
"Discharge (m3/s)","1912-08-01 00:00:00",5.94999980926514,1
"Discharge (m3/s)","1912-08-02 00:00:00",5.65999984741211,1
"Discharge (m3/s)","1912-08-03 00:00:00",5.38000011444092,1
"Discharge (m3/s)","1912-08-04 00:00:00",5.38000011444092,1
"Discharge (m3/s)","1912-08-05 00:00:00",5.38000011444092,1
"Discharge (m3/s)","1912-08-06 00:00:00",4.96000003814697,1
"Discharge (m3/s)","1912-08-07 00:00:00",4.73000001907349,1
"Discharge (m3/s)","1912-08-08 00:00:00",4.53000020980835,1
"Discharge (m3/s)","1912-08-09 00:00:00",4.96000003814697,1
"Discharge (m3/s)","1912-08-10 00:00:00",7.65000009536743,1
"Discharge (m3/s)","1912-08-11 00:00:00",8.77999973297119,1
"Discharge (m3/s)","1912-08-12 00:00:00",7.65000009536743,1
"Discharge (m3/s)","1912-08-13 00:00:00",6.80000019073486,1
"Discharge (m3/s)","1912-08-14 00:00:00",6.80000019073486,1
"Discharge (m3/s)","1912-08-15 00:00:00",8.77999973297119,1
"Discharge (m3/s)","1912-08-16 00:00:00",18.3999996185303,1
"Discharge (m3/s)","1912-08-17 00:00:00",16.3999996185303,1
"Discharge (m3/s)","1912-08-18 00:00:00",13,1
"Discharge (m3/s)","1912-08-19 00:00:00",10.1999998092651,1
"Discharge (m3/s)","1912-08-20 00:00:00",8.77999973297119,1
"Discharge (m3/s)","1912-08-21 00:00:00",6.80000019073486,1
"Discharge (m3/s)","1912-08-22 00:00:00",6.80000019073486,1
"Discharge (m3/s)","1912-08-23 00:00:00",6.80000019073486,1
"Discharge (m3/s)","1912-08-24 00:00:00",6.80000019073486,1
"Discharge (m3/s)","1912-08-25 00:00:00",6.80000019073486,1
"Discharge (m3/s)","1912-08-26 00:00:00",5.94999980926514,1
"Discharge (m3/s)","1912-08-27 00:00:00",5.65999984741211,1
"Discharge (m3/s)","1912-08-28 00:00:00",5.15000009536743,1
"Discharge (m3/s)","1912-08-29 00:00:00",5.94999980926514,1
"Discharge (m3/s)","1912-08-30 00:00:00",10.1999998092651,1
"Discharge (m3/s)","1912-08-31 00:00:00",45.5999984741211,1
"Discharge (m3/s)","1912-09-01 00:00:00",37.7000007629395,1
"Discharge (m3/s)","1912-09-02 00:00:00",34.2999992370605,1
"Discharge (m3/s)","1912-09-03 00:00:00",25.5,1
"Discharge (m3/s)","1912-09-04 00:00:00",22.8999996185303,1
"Discharge (m3/s)","1912-09-05 00:00:00",20.7000007629395,1
"Discharge (m3/s)","1912-09-06 00:00:00",17.3999996185303,1
"Discharge (m3/s)","1912-09-07 00:00:00",16.3999996185303,1
"Discharge (m3/s)","1912-09-08 00:00:00",18.3999996185303,1
"Discharge (m3/s)","1912-09-09 00:00:00",14.6999998092651,1
"Discharge (m3/s)","1912-09-10 00:00:00",11.6000003814697,1
"Discharge (m3/s)","1912-09-11 00:00:00",10.1999998092651,1
"Discharge (m3/s)","1912-09-12 00:00:00",9.48999977111816,1
"Discharge (m3/s)","1912-09-13 00:00:00",8.77999973297119,1
"Discharge (m3/s)","1912-09-14 00:00:00",7.65000009536743,1
"Discharge (m3/s)","1912-09-15 00:00:00",7.65000009536743,1
"Discharge (m3/s)","1912-09-16 00:00:00",5.94999980926514,1
"Discharge (m3/s)","1912-09-17 00:00:00",5.38000011444092,1
"Discharge (m3/s)","1912-09-18 00:00:00",5.15000009536743,1
"Discharge (m3/s)","1912-09-19 00:00:00",5.15000009536743,1
"Discharge (m3/s)","1912-09-20 00:00:00",4.96000003814697,1
"Discharge (m3/s)","1912-09-21 00:00:00",4.96000003814697,1
"Discharge (m3/s)","1912-09-22 00:00:00",4.96000003814697,1
"Discharge (m3/s)","1912-09-23 00:00:00",4.53000020980835,1
"Discharge (m3/s)","1912-09-24 00:00:00",4.30000019073486,1
"Discharge (m3/s)","1912-09-25 00:00:00",4.1100001335144,1
"Discharge (m3/s)","1912-09-26 00:00:00",3.8199999332428,1
"Discharge (m3/s)","1912-09-27 00:00:00",3.8199999332428,1
"Discharge (m3/s)","1912-09-28 00:00:00",3.8199999332428,1
"Discharge (m3/s)","1912-09-29 00:00:00",3.8199999332428,1
"Discharge (m3/s)","1912-09-30 00:00:00",3.6800000667572,1
"Discharge (m3/s)","1912-10-01 00:00:00",3.8199999332428,1
"Discharge (m3/s)","1912-10-02 00:00:00",3.8199999332428,1
"Discharge (m3/s)","1912-10-03 00:00:00",4.1100001335144,1
"Discharge (m3/s)","1912-10-04 00:00:00",4.1100001335144,1
"Discharge (m3/s)","1912-10-05 00:00:00",4.1100001335144,1
"Discharge (m3/s)","1912-10-06 00:00:00",4.96000003814697,1
"Discharge (m3/s)","1912-10-07 00:00:00",5.94999980926514,1
"Discharge (m3/s)","1912-10-08 00:00:00",13,1
"Discharge (m3/s)","1912-10-09 00:00:00",8.77999973297119,1
"Discharge (m3/s)","1912-10-10 00:00:00",7.65000009536743,1
"Discharge (m3/s)","1912-10-11 00:00:00",6.80000019073486,1
"Discharge (m3/s)","1912-10-12 00:00:00",6.36999988555908,1
"Discharge (m3/s)","1912-10-13 00:00:00",5.94999980926514,1
"Discharge (m3/s)","1912-10-14 00:00:00",6.80000019073486,1
"Discharge (m3/s)","1912-10-15 00:00:00",8.77999973297119,1
"Discharge (m3/s)","1912-10-16 00:00:00",20.7000007629395,1
"Discharge (m3/s)","1912-10-17 00:00:00",45.5999984741211,1
"Discharge (m3/s)","1912-10-18 00:00:00",34.2999992370605,1
"Discharge (m3/s)","1912-10-19 00:00:00",41.5999984741211,1
"Discharge (m3/s)","1912-10-20 00:00:00",31.1000003814697,1
"Discharge (m3/s)","1912-10-21 00:00:00",28,1
"Discharge (m3/s)","1912-10-22 00:00:00",22.8999996185303,1
"Discharge (m3/s)","1912-10-23 00:00:00",22.8999996185303,1
"Discharge (m3/s)","1912-10-24 00:00:00",25.5,1
"Discharge (m3/s)","1912-10-25 00:00:00",41.5999984741211,1
"Discharge (m3/s)","1912-10-26 00:00:00",34.2999992370605,1
"Discharge (m3/s)","1912-10-27 00:00:00",25.5,1
"Discharge (m3/s)","1912-10-28 00:00:00",22.8999996185303,1
"Discharge (m3/s)","1912-10-29 00:00:00",22.8999996185303,1
"Discharge (m3/s)","1912-10-30 00:00:00",20.7000007629395,1
"Discharge (m3/s)","1912-10-31 00:00:00",18.3999996185303,1
"Discharge (m3/s)","1912-11-01 00:00:00",18.3999996185303,1
"Discharge (m3/s)","1912-11-02 00:00:00",16.3999996185303,1
"Discharge (m3/s)","1912-11-03 00:00:00",15.6000003814697,1
"Discharge (m3/s)","1912-11-04 00:00:00",16.3999996185303,1
"Discharge (m3/s)","1912-11-05 00:00:00",20.7000007629395,1
"Discharge (m3/s)","1912-11-06 00:00:00",58.5999984741211,1
"Discharge (m3/s)","1912-11-07 00:00:00",45.5999984741211,1
"Discharge (m3/s)","1912-11-08 00:00:00",37.7000007629395,1
"Discharge (m3/s)","1912-11-09 00:00:00",32.7999992370605,1
"Discharge (m3/s)","1912-11-10 00:00:00",31.1000003814697,1
"Discharge (m3/s)","1912-11-11 00:00:00",37.7000007629395,1
"Discharge (m3/s)","1912-11-12 00:00:00",41.5999984741211,1
"Discharge (m3/s)","1912-11-13 00:00:00",149,1
"Discharge (m3/s)","1912-11-14 00:00:00",85.5,1
"Discharge (m3/s)","1912-11-15 00:00:00",61.2000007629395,1
"Discharge (m3/s)","1912-11-16 00:00:00",49.7999992370605,1
"Discharge (m3/s)","1912-11-17 00:00:00",45.5999984741211,1
"Discharge (m3/s)","1912-11-18 00:00:00",85.5,1
"Discharge (m3/s)","1912-11-19 00:00:00",149,1
"Discharge (m3/s)","1912-11-20 00:00:00",142,1
"Discharge (m3/s)","1912-11-21 00:00:00",156,1
"Discharge (m3/s)","1912-11-22 00:00:00",109,1
"Discharge (m3/s)","1912-11-23 00:00:00",77,1
"Discharge (m3/s)","1912-11-24 00:00:00",82.6999969482422,1
"Discharge (m3/s)","1912-11-25 00:00:00",63.7000007629395,1
"Discharge (m3/s)","1912-11-26 00:00:00",49.7999992370605,1
"Discharge (m3/s)","1912-11-27 00:00:00",39.5999984741211,1
"Discharge (m3/s)","1912-11-28 00:00:00",34.2999992370605,1
"Discharge (m3/s)","1912-11-29 00:00:00",29.7000007629395,1
"Discharge (m3/s)","1912-11-30 00:00:00",25.5,1
"Discharge (m3/s)","1912-12-01 00:00:00",49.7999992370605,1
"Discharge (m3/s)","1912-12-02 00:00:00",74.1999969482422,1
"Discharge (m3/s)","1912-12-03 00:00:00",54.0999984741211,1
"Discharge (m3/s)","1912-12-04 00:00:00",34.2999992370605,1
"Discharge (m3/s)","1912-12-05 00:00:00",28,1
"Discharge (m3/s)","1912-12-06 00:00:00",22.8999996185303,1
"Discharge (m3/s)","1912-12-07 00:00:00",18.3999996185303,1
"Discharge (m3/s)","1912-12-08 00:00:00",14.6999998092651,1
"Discharge (m3/s)","1912-12-09 00:00:00",13,1
"Discharge (m3/s)","1912-12-10 00:00:00",11.6000003814697,1
"Discharge (m3/s)","1912-12-11 00:00:00",13.8999996185303,1
"Discharge (m3/s)","1912-12-12 00:00:00",13,1
"Discharge (m3/s)","1912-12-13 00:00:00",37.7000007629395,1
"Discharge (m3/s)","1912-12-14 00:00:00",31.1000003814697,1
"Discharge (m3/s)","1912-12-15 00:00:00",10.1999998092651,1
"Discharge (m3/s)","1912-12-16 00:00:00",11.6000003814697,1
"Discharge (m3/s)","1912-12-17 00:00:00",37.7000007629395,1
"Discharge (m3/s)","1912-12-18 00:00:00",45.5999984741211,1
"Discharge (m3/s)","1912-12-19 00:00:00",34.2999992370605,1
"Discharge (m3/s)","1912-12-20 00:00:00",28,1
"Discharge (m3/s)","1912-12-21 00:00:00",25.5,1
"Discharge (m3/s)","1912-12-22 00:00:00",19.5,1
"Discharge (m3/s)","1912-12-23 00:00:00",20.7000007629395,1
"Discharge (m3/s)","1912-12-24 00:00:00",20.7000007629395,1
"Discharge (m3/s)","1912-12-25 00:00:00",22.8999996185303,1
"Discharge (m3/s)","1912-12-26 00:00:00",24.2000007629395,1
"Discharge (m3/s)","1912-12-27 00:00:00",28,1
"Discharge (m3/s)","1912-12-28 00:00:00",37.7000007629395,1
"Discharge (m3/s)","1912-12-29 00:00:00",34.2999992370605,1
"Discharge (m3/s)","1912-12-30 00:00:00",31.1000003814697,1
"Discharge (m3/s)","1912-12-31 00:00:00",28,1
"Discharge (m3/s)","1913-01-01 00:00:00",25.5,1
"Discharge (m3/s)","1913-01-02 00:00:00",25.5,1
"Discharge (m3/s)","1913-01-03 00:00:00",23.2000007629395,1
"Discharge (m3/s)","1913-01-04 00:00:00",20.1000003814697,1
"Discharge (m3/s)","1913-01-05 00:00:00",19,1
"Discharge (m3/s)","1913-01-06 00:00:00",17,1
"Discharge (m3/s)","1913-01-07 00:00:00",16.1000003814697,1
"Discharge (m3/s)","1913-01-08 00:00:00",15.3000001907349,1
"Discharge (m3/s)","1913-01-09 00:00:00",13.6000003814697,1
"Discharge (m3/s)","1913-01-10 00:00:00",11.8999996185303,1
"Discharge (m3/s)","1913-01-11 00:00:00",11,1
"Discharge (m3/s)","1913-01-12 00:00:00",9.63000011444092,1
"Discharge (m3/s)","1913-01-13 00:00:00",8.77999973297119,1
"Discharge (m3/s)","1913-01-14 00:00:00",8.77999973297119,1
"Discharge (m3/s)","1913-01-15 00:00:00",7.65000009536743,1
"Discharge (m3/s)","1913-01-16 00:00:00",7.65000009536743,1
"Discharge (m3/s)","1913-01-17 00:00:00",7.65000009536743,1
