"Data licence information","Data from Water Survey of Canada has been acquired from Environment Canada (https://www.ec.gc.ca/rhc-wsc/default.asp?lang=En&n=9018B5EC-1). This data is a copy of an official work that is published by the Government of Canada and the reproduction has not been produced in affiliation with or with the endorsement of the Government of Canada. For more information on the terms and conditions of the data please see: http://www.ec.gc.ca/default.asp?lang=En&n=12345678-1&xsl=mainhomeitem&xml=5830C36B-1773-4E3E-AF8C-B21F54633E0A. Any reliance you place upon the information contained here is your sole responsibility and strictly at your own risk. In no event will the original data custodian, BC Oil and Gas Commission, Ministry of Forests, Lands and Natural Resource Operations or Foundry Spatial Ltd. be liable for any loss or damage whatsoever, including without limitation, indirect or consequential loss or damage, arising from reliance upon the data or derived information."

"Name","Stave River Above Stave Lake"
"Station id","08MH147"
"Network","Water Survey of Canada"
"Status","Current"
"Drainage area",290
"Operation","Not Available"
"Latitude",49.55594
"Longitude",-122.32344
"Description","Not Available"
"QA","1 - quality checked, 0 - unchecked quality"
"Date range","1983-2021"
"Drainage Area (km²)",290

"Analysis","Datetime","Value","QA"
"Discharge (m3/s)","1983-02-03 00:00:00",6.59000015258789,1
"Discharge (m3/s)","1983-02-04 00:00:00",6.40000009536743,1
"Discharge (m3/s)","1983-02-05 00:00:00",5.92999982833862,1
"Discharge (m3/s)","1983-02-06 00:00:00",6.21000003814697,1
"Discharge (m3/s)","1983-02-07 00:00:00",7.03999996185303,1
"Discharge (m3/s)","1983-02-08 00:00:00",6.30000019073486,1
"Discharge (m3/s)","1983-02-09 00:00:00",6.34000015258789,1
"Discharge (m3/s)","1983-02-10 00:00:00",10,1
"Discharge (m3/s)","1983-02-11 00:00:00",95.9000015258789,1
"Discharge (m3/s)","1983-02-12 00:00:00",155,1
"Discharge (m3/s)","1983-02-13 00:00:00",84,1
"Discharge (m3/s)","1983-02-14 00:00:00",48.7000007629395,1
"Discharge (m3/s)","1983-02-15 00:00:00",33.2999992370605,1
"Discharge (m3/s)","1983-02-16 00:00:00",33.2999992370605,1
"Discharge (m3/s)","1983-02-17 00:00:00",48.7999992370605,1
"Discharge (m3/s)","1983-02-18 00:00:00",48,1
"Discharge (m3/s)","1983-02-19 00:00:00",25.3999996185303,1
"Discharge (m3/s)","1983-02-20 00:00:00",28.3999996185303,1
"Discharge (m3/s)","1983-02-21 00:00:00",18.2000007629395,1
"Discharge (m3/s)","1983-02-22 00:00:00",26.2000007629395,1
"Discharge (m3/s)","1983-02-23 00:00:00",91.4000015258789,1
"Discharge (m3/s)","1983-02-24 00:00:00",107,1
"Discharge (m3/s)","1983-02-25 00:00:00",52.9000015258789,1
"Discharge (m3/s)","1983-02-26 00:00:00",36.9000015258789,1
"Discharge (m3/s)","1983-02-27 00:00:00",28.6000003814697,1
"Discharge (m3/s)","1983-02-28 00:00:00",19.3999996185303,1
"Discharge (m3/s)","1983-03-01 00:00:00",15.3000001907349,1
"Discharge (m3/s)","1983-03-02 00:00:00",12.8000001907349,1
"Discharge (m3/s)","1983-03-03 00:00:00",11.8000001907349,1
"Discharge (m3/s)","1983-03-04 00:00:00",11.3999996185303,1
"Discharge (m3/s)","1983-03-05 00:00:00",10.3000001907349,1
"Discharge (m3/s)","1983-03-06 00:00:00",13,1
"Discharge (m3/s)","1983-03-07 00:00:00",18.7000007629395,1
"Discharge (m3/s)","1983-03-08 00:00:00",38.9000015258789,1
"Discharge (m3/s)","1983-03-09 00:00:00",173,1
"Discharge (m3/s)","1983-03-10 00:00:00",86,1
"Discharge (m3/s)","1983-03-11 00:00:00",47.2000007629395,1
"Discharge (m3/s)","1983-03-12 00:00:00",33.2000007629395,1
"Discharge (m3/s)","1983-03-13 00:00:00",32.4000015258789,1
"Discharge (m3/s)","1983-03-14 00:00:00",42.9000015258789,1
"Discharge (m3/s)","1983-03-15 00:00:00",23.8999996185303,1
"Discharge (m3/s)","1983-03-16 00:00:00",17.6000003814697,1
"Discharge (m3/s)","1983-03-17 00:00:00",15.3000001907349,1
"Discharge (m3/s)","1983-03-18 00:00:00",13.6000003814697,1
"Discharge (m3/s)","1983-03-19 00:00:00",12.6000003814697,1
"Discharge (m3/s)","1983-03-20 00:00:00",12,1
"Discharge (m3/s)","1983-03-21 00:00:00",11.1000003814697,1
"Discharge (m3/s)","1983-03-22 00:00:00",12.8000001907349,1
"Discharge (m3/s)","1983-03-23 00:00:00",18,1
"Discharge (m3/s)","1983-03-24 00:00:00",16.2000007629395,1
"Discharge (m3/s)","1983-03-25 00:00:00",13,1
"Discharge (m3/s)","1983-03-26 00:00:00",12.5,1
"Discharge (m3/s)","1983-03-27 00:00:00",17.2000007629395,1
"Discharge (m3/s)","1983-03-28 00:00:00",17,1
"Discharge (m3/s)","1983-03-29 00:00:00",22.7999992370605,1
"Discharge (m3/s)","1983-03-30 00:00:00",28.1000003814697,1
"Discharge (m3/s)","1983-03-31 00:00:00",20,1
"Discharge (m3/s)","1983-04-01 00:00:00",17.7000007629395,1
"Discharge (m3/s)","1983-04-02 00:00:00",17.1000003814697,1
"Discharge (m3/s)","1983-04-03 00:00:00",13.6999998092651,1
"Discharge (m3/s)","1983-04-04 00:00:00",12,1
"Discharge (m3/s)","1983-04-05 00:00:00",12.3999996185303,1
"Discharge (m3/s)","1983-04-06 00:00:00",14.6999998092651,1
"Discharge (m3/s)","1983-04-07 00:00:00",16.2999992370605,1
"Discharge (m3/s)","1983-04-08 00:00:00",13.8999996185303,1
"Discharge (m3/s)","1983-04-09 00:00:00",11.6999998092651,1
"Discharge (m3/s)","1983-04-10 00:00:00",10.8000001907349,1
"Discharge (m3/s)","1983-04-11 00:00:00",9.52000045776367,1
"Discharge (m3/s)","1983-04-12 00:00:00",8.60000038146973,1
"Discharge (m3/s)","1983-04-13 00:00:00",8.22999954223633,1
"Discharge (m3/s)","1983-04-14 00:00:00",8.82999992370605,1
"Discharge (m3/s)","1983-04-15 00:00:00",10.8999996185303,1
"Discharge (m3/s)","1983-04-16 00:00:00",15.3999996185303,1
"Discharge (m3/s)","1983-04-17 00:00:00",20.6000003814697,1
"Discharge (m3/s)","1983-04-18 00:00:00",26.1000003814697,1
"Discharge (m3/s)","1983-04-19 00:00:00",32,1
"Discharge (m3/s)","1983-04-20 00:00:00",35.5,1
"Discharge (m3/s)","1983-04-21 00:00:00",39.0999984741211,1
"Discharge (m3/s)","1983-04-22 00:00:00",29.7999992370605,1
"Discharge (m3/s)","1983-04-23 00:00:00",33.7000007629395,1
"Discharge (m3/s)","1983-04-24 00:00:00",48.7000007629395,1
"Discharge (m3/s)","1983-04-25 00:00:00",38.7000007629395,1
"Discharge (m3/s)","1983-04-26 00:00:00",29.7000007629395,1
"Discharge (m3/s)","1983-04-27 00:00:00",24.8999996185303,1
"Discharge (m3/s)","1983-04-28 00:00:00",28.5,1
"Discharge (m3/s)","1983-04-29 00:00:00",37.2999992370605,1
"Discharge (m3/s)","1983-04-30 00:00:00",44.9000015258789,1
"Discharge (m3/s)","1983-05-01 00:00:00",42.4000015258789,1
"Discharge (m3/s)","1983-05-02 00:00:00",33.2000007629395,1
"Discharge (m3/s)","1983-05-03 00:00:00",31.6000003814697,1
"Discharge (m3/s)","1983-05-04 00:00:00",31.7000007629395,1
"Discharge (m3/s)","1983-05-05 00:00:00",34.5,1
"Discharge (m3/s)","1983-05-06 00:00:00",41.2999992370605,1
"Discharge (m3/s)","1983-05-07 00:00:00",58.2999992370605,1
"Discharge (m3/s)","1983-05-08 00:00:00",38.4000015258789,1
"Discharge (m3/s)","1983-05-09 00:00:00",27.2000007629395,1
"Discharge (m3/s)","1983-05-10 00:00:00",23.2999992370605,1
"Discharge (m3/s)","1983-05-11 00:00:00",27.3999996185303,1
"Discharge (m3/s)","1983-05-12 00:00:00",34.5,1
"Discharge (m3/s)","1983-05-13 00:00:00",41.7000007629395,1
"Discharge (m3/s)","1983-05-14 00:00:00",47.9000015258789,1
"Discharge (m3/s)","1983-05-15 00:00:00",40.2000007629395,1
"Discharge (m3/s)","1983-05-16 00:00:00",43.2000007629395,1
"Discharge (m3/s)","1983-05-17 00:00:00",38.2000007629395,1
"Discharge (m3/s)","1983-05-18 00:00:00",40.0999984741211,1
"Discharge (m3/s)","1983-05-19 00:00:00",48.7999992370605,1
"Discharge (m3/s)","1983-05-20 00:00:00",59.7000007629395,1
"Discharge (m3/s)","1983-05-21 00:00:00",68.3000030517578,1
"Discharge (m3/s)","1983-05-22 00:00:00",73.5999984741211,1
"Discharge (m3/s)","1983-05-23 00:00:00",87.3000030517578,1
"Discharge (m3/s)","1983-05-24 00:00:00",96.8000030517578,1
"Discharge (m3/s)","1983-05-25 00:00:00",95,1
"Discharge (m3/s)","1983-05-26 00:00:00",82.1999969482422,1
"Discharge (m3/s)","1983-05-27 00:00:00",81.1999969482422,1
"Discharge (m3/s)","1983-05-28 00:00:00",102,1
"Discharge (m3/s)","1983-05-29 00:00:00",146,1
"Discharge (m3/s)","1983-05-30 00:00:00",139,1
"Discharge (m3/s)","1983-05-31 00:00:00",109,1
"Discharge (m3/s)","1983-06-01 00:00:00",87.5,1
"Discharge (m3/s)","1983-06-02 00:00:00",78.8000030517578,1
"Discharge (m3/s)","1983-06-03 00:00:00",74.0999984741211,1
"Discharge (m3/s)","1983-06-04 00:00:00",67.4000015258789,1
"Discharge (m3/s)","1983-06-05 00:00:00",57.2999992370605,1
"Discharge (m3/s)","1983-06-06 00:00:00",52,1
"Discharge (m3/s)","1983-06-07 00:00:00",52,1
"Discharge (m3/s)","1983-06-08 00:00:00",91.5999984741211,1
"Discharge (m3/s)","1983-06-09 00:00:00",100,1
"Discharge (m3/s)","1983-06-10 00:00:00",228,1
"Discharge (m3/s)","1983-06-11 00:00:00",94.9000015258789,1
"Discharge (m3/s)","1983-06-12 00:00:00",69,1
"Discharge (m3/s)","1983-06-13 00:00:00",59.2000007629395,1
"Discharge (m3/s)","1983-06-14 00:00:00",61.2999992370605,1
"Discharge (m3/s)","1983-06-15 00:00:00",81.6999969482422,1
"Discharge (m3/s)","1983-06-16 00:00:00",73.0999984741211,1
"Discharge (m3/s)","1983-06-17 00:00:00",180,1
"Discharge (m3/s)","1983-06-18 00:00:00",116,1
"Discharge (m3/s)","1983-06-19 00:00:00",76.9000015258789,1
"Discharge (m3/s)","1983-06-20 00:00:00",59.5999984741211,1
"Discharge (m3/s)","1983-06-21 00:00:00",53.5999984741211,1
"Discharge (m3/s)","1983-06-22 00:00:00",55.7999992370605,1
"Discharge (m3/s)","1983-06-23 00:00:00",66.8000030517578,1
"Discharge (m3/s)","1983-06-24 00:00:00",76,1
"Discharge (m3/s)","1983-06-25 00:00:00",74.3000030517578,1
"Discharge (m3/s)","1983-06-26 00:00:00",68.5999984741211,1
"Discharge (m3/s)","1983-06-27 00:00:00",68.3000030517578,1
"Discharge (m3/s)","1983-06-28 00:00:00",69.3000030517578,1
"Discharge (m3/s)","1983-06-29 00:00:00",64.8000030517578,1
"Discharge (m3/s)","1983-06-30 00:00:00",63.4000015258789,1
"Discharge (m3/s)","1983-07-01 00:00:00",64.5,1
"Discharge (m3/s)","1983-07-02 00:00:00",89.9000015258789,1
"Discharge (m3/s)","1983-07-03 00:00:00",70,1
"Discharge (m3/s)","1983-07-04 00:00:00",56.0999984741211,1
"Discharge (m3/s)","1983-07-05 00:00:00",57.2999992370605,1
"Discharge (m3/s)","1983-07-06 00:00:00",53.9000015258789,1
"Discharge (m3/s)","1983-07-07 00:00:00",44.2000007629395,1
"Discharge (m3/s)","1983-07-08 00:00:00",37.0999984741211,1
"Discharge (m3/s)","1983-07-09 00:00:00",36,1
"Discharge (m3/s)","1983-07-10 00:00:00",37.2999992370605,1
"Discharge (m3/s)","1983-07-11 00:00:00",305,1
"Discharge (m3/s)","1983-07-12 00:00:00",382,1
"Discharge (m3/s)","1983-07-13 00:00:00",248,1
"Discharge (m3/s)","1983-07-14 00:00:00",131,1
"Discharge (m3/s)","1983-07-15 00:00:00",77.5,1
"Discharge (m3/s)","1983-07-16 00:00:00",58,1
"Discharge (m3/s)","1983-07-17 00:00:00",60.4000015258789,1
"Discharge (m3/s)","1983-07-18 00:00:00",60.7999992370605,1
"Discharge (m3/s)","1983-07-19 00:00:00",58.2999992370605,1
"Discharge (m3/s)","1983-07-20 00:00:00",54.2999992370605,1
"Discharge (m3/s)","1983-07-21 00:00:00",54.2000007629395,1
"Discharge (m3/s)","1983-07-22 00:00:00",51.2000007629395,1
"Discharge (m3/s)","1983-07-23 00:00:00",50.9000015258789,1
"Discharge (m3/s)","1983-07-24 00:00:00",53.0999984741211,1
"Discharge (m3/s)","1983-07-25 00:00:00",51.7999992370605,1
"Discharge (m3/s)","1983-07-26 00:00:00",54.0999984741211,1
"Discharge (m3/s)","1983-07-27 00:00:00",74.5999984741211,1
"Discharge (m3/s)","1983-07-28 00:00:00",76.9000015258789,1
"Discharge (m3/s)","1983-07-29 00:00:00",51.5,1
"Discharge (m3/s)","1983-07-30 00:00:00",45.9000015258789,1
"Discharge (m3/s)","1983-07-31 00:00:00",50.5,1
"Discharge (m3/s)","1983-08-01 00:00:00",51.4000015258789,1
"Discharge (m3/s)","1983-08-02 00:00:00",49.2000007629395,1
"Discharge (m3/s)","1983-08-03 00:00:00",54.5,1
"Discharge (m3/s)","1983-08-04 00:00:00",41.5999984741211,1
"Discharge (m3/s)","1983-08-05 00:00:00",38.4000015258789,1
"Discharge (m3/s)","1983-08-06 00:00:00",37.4000015258789,1
"Discharge (m3/s)","1983-08-07 00:00:00",36.7999992370605,1
"Discharge (m3/s)","1983-08-08 00:00:00",44.9000015258789,1
"Discharge (m3/s)","1983-08-09 00:00:00",46.4000015258789,1
"Discharge (m3/s)","1983-08-10 00:00:00",47.5999984741211,1
"Discharge (m3/s)","1983-08-11 00:00:00",44,1
"Discharge (m3/s)","1983-08-12 00:00:00",39,1
"Discharge (m3/s)","1983-08-13 00:00:00",39.4000015258789,1
"Discharge (m3/s)","1983-08-14 00:00:00",41.7999992370605,1
"Discharge (m3/s)","1983-08-15 00:00:00",35.4000015258789,1
"Discharge (m3/s)","1983-08-16 00:00:00",31.2000007629395,1
"Discharge (m3/s)","1983-08-17 00:00:00",29.5,1
"Discharge (m3/s)","1983-08-18 00:00:00",29.2999992370605,1
"Discharge (m3/s)","1983-08-19 00:00:00",29.2000007629395,1
"Discharge (m3/s)","1983-08-20 00:00:00",27.7000007629395,1
"Discharge (m3/s)","1983-08-21 00:00:00",25.2999992370605,1
"Discharge (m3/s)","1983-08-22 00:00:00",24.8999996185303,1
"Discharge (m3/s)","1983-08-23 00:00:00",26.1000003814697,1
"Discharge (m3/s)","1983-08-24 00:00:00",27.3999996185303,1
"Discharge (m3/s)","1983-08-25 00:00:00",24.8999996185303,1
"Discharge (m3/s)","1983-08-26 00:00:00",23.2999992370605,1
"Discharge (m3/s)","1983-08-27 00:00:00",21.7000007629395,1
"Discharge (m3/s)","1983-08-28 00:00:00",36.9000015258789,1
"Discharge (m3/s)","1983-08-29 00:00:00",45.5999984741211,1
"Discharge (m3/s)","1983-08-30 00:00:00",38.9000015258789,1
"Discharge (m3/s)","1983-08-31 00:00:00",34.5,1
"Discharge (m3/s)","1983-09-01 00:00:00",81,1
"Discharge (m3/s)","1983-09-02 00:00:00",77.5999984741211,1
"Discharge (m3/s)","1983-09-03 00:00:00",46.7000007629395,1
"Discharge (m3/s)","1983-09-04 00:00:00",39.7000007629395,1
"Discharge (m3/s)","1983-09-05 00:00:00",31.7999992370605,1
"Discharge (m3/s)","1983-09-06 00:00:00",35.5,1
"Discharge (m3/s)","1983-09-07 00:00:00",33.5999984741211,1
"Discharge (m3/s)","1983-09-08 00:00:00",24.2000007629395,1
"Discharge (m3/s)","1983-09-09 00:00:00",18.8999996185303,1
"Discharge (m3/s)","1983-09-10 00:00:00",30,1
"Discharge (m3/s)","1983-09-11 00:00:00",47.2000007629395,1
"Discharge (m3/s)","1983-09-12 00:00:00",28.7000007629395,1
"Discharge (m3/s)","1983-09-13 00:00:00",22,1
"Discharge (m3/s)","1983-09-14 00:00:00",20.1000003814697,1
"Discharge (m3/s)","1983-09-15 00:00:00",18.2000007629395,1
"Discharge (m3/s)","1983-09-16 00:00:00",20,1
"Discharge (m3/s)","1983-09-17 00:00:00",18.2000007629395,1
"Discharge (m3/s)","1983-09-18 00:00:00",14,1
"Discharge (m3/s)","1983-09-19 00:00:00",11.5,1
"Discharge (m3/s)","1983-09-20 00:00:00",10.3999996185303,1
"Discharge (m3/s)","1983-09-21 00:00:00",10.6999998092651,1
"Discharge (m3/s)","1983-09-22 00:00:00",12.8999996185303,1
"Discharge (m3/s)","1983-09-23 00:00:00",14,1
"Discharge (m3/s)","1983-09-24 00:00:00",14.8000001907349,1
"Discharge (m3/s)","1983-09-25 00:00:00",13.6999998092651,1
"Discharge (m3/s)","1983-09-26 00:00:00",13.5,1
"Discharge (m3/s)","1983-09-27 00:00:00",13.6999998092651,1
"Discharge (m3/s)","1983-09-28 00:00:00",10.8000001907349,1
"Discharge (m3/s)","1983-09-29 00:00:00",9.47000026702881,1
"Discharge (m3/s)","1983-09-30 00:00:00",8.47999954223633,1
"Discharge (m3/s)","1983-10-01 00:00:00",7.80999994277954,1
"Discharge (m3/s)","1983-10-02 00:00:00",7.34999990463257,1
"Discharge (m3/s)","1983-10-03 00:00:00",7.42999982833862,1
"Discharge (m3/s)","1983-10-04 00:00:00",9.52999973297119,1
"Discharge (m3/s)","1983-10-05 00:00:00",8.8100004196167,1
"Discharge (m3/s)","1983-10-06 00:00:00",7.71999979019165,1
"Discharge (m3/s)","1983-10-07 00:00:00",6.76000022888184,1
"Discharge (m3/s)","1983-10-08 00:00:00",6.32999992370605,1
"Discharge (m3/s)","1983-10-09 00:00:00",5.90999984741211,1
"Discharge (m3/s)","1983-10-10 00:00:00",5.51999998092651,1
"Discharge (m3/s)","1983-10-11 00:00:00",5.32000017166138,1
"Discharge (m3/s)","1983-10-12 00:00:00",5.30999994277954,1
"Discharge (m3/s)","1983-10-13 00:00:00",5.5,1
"Discharge (m3/s)","1983-10-14 00:00:00",5.48999977111816,1
"Discharge (m3/s)","1983-10-15 00:00:00",5.28000020980835,1
"Discharge (m3/s)","1983-10-16 00:00:00",4.98999977111816,1
"Discharge (m3/s)","1983-10-17 00:00:00",6.21999979019165,1
"Discharge (m3/s)","1983-10-18 00:00:00",5.98000001907349,1
"Discharge (m3/s)","1983-10-19 00:00:00",8.98999977111816,1
"Discharge (m3/s)","1983-10-20 00:00:00",29.7999992370605,1
"Discharge (m3/s)","1983-10-21 00:00:00",56.7999992370605,1
"Discharge (m3/s)","1983-10-22 00:00:00",114,1
"Discharge (m3/s)","1983-10-23 00:00:00",36.4000015258789,1
"Discharge (m3/s)","1983-10-24 00:00:00",20.6000003814697,1
"Discharge (m3/s)","1983-10-25 00:00:00",21.2000007629395,1
"Discharge (m3/s)","1983-10-26 00:00:00",44.4000015258789,1
"Discharge (m3/s)","1983-10-27 00:00:00",89.0999984741211,1
"Discharge (m3/s)","1983-10-28 00:00:00",29.2000007629395,1
"Discharge (m3/s)","1983-10-29 00:00:00",19.3999996185303,1
"Discharge (m3/s)","1983-10-30 00:00:00",140,1
"Discharge (m3/s)","1983-10-31 00:00:00",90,1
"Discharge (m3/s)","1983-11-01 00:00:00",52.0999984741211,1
"Discharge (m3/s)","1983-11-02 00:00:00",129,1
"Discharge (m3/s)","1983-11-03 00:00:00",140,1
"Discharge (m3/s)","1983-11-04 00:00:00",89.6999969482422,1
"Discharge (m3/s)","1983-11-05 00:00:00",43,1
"Discharge (m3/s)","1983-11-06 00:00:00",51,1
"Discharge (m3/s)","1983-11-07 00:00:00",31.2999992370605,1
"Discharge (m3/s)","1983-11-08 00:00:00",21.7999992370605,1
"Discharge (m3/s)","1983-11-09 00:00:00",19.2999992370605,1
"Discharge (m3/s)","1983-11-10 00:00:00",24,1
"Discharge (m3/s)","1983-11-11 00:00:00",96.9000015258789,1
"Discharge (m3/s)","1983-11-12 00:00:00",62.7999992370605,1
"Discharge (m3/s)","1983-11-13 00:00:00",47.5999984741211,1
"Discharge (m3/s)","1983-11-14 00:00:00",39.5,1
"Discharge (m3/s)","1983-11-15 00:00:00",280,1
"Discharge (m3/s)","1983-11-16 00:00:00",193,1
"Discharge (m3/s)","1983-11-17 00:00:00",92.8000030517578,1
"Discharge (m3/s)","1983-11-18 00:00:00",49.7999992370605,1
"Discharge (m3/s)","1983-11-19 00:00:00",30.6000003814697,1
"Discharge (m3/s)","1983-11-20 00:00:00",22.1000003814697,1
"Discharge (m3/s)","1983-11-21 00:00:00",16.7999992370605,1
"Discharge (m3/s)","1983-11-22 00:00:00",14.1999998092651,1
"Discharge (m3/s)","1983-11-23 00:00:00",12.5,1
"Discharge (m3/s)","1983-11-24 00:00:00",13.8999996185303,1
"Discharge (m3/s)","1983-11-25 00:00:00",14.8999996185303,1
"Discharge (m3/s)","1983-11-26 00:00:00",13,1
"Discharge (m3/s)","1983-11-27 00:00:00",12.6000003814697,1
"Discharge (m3/s)","1983-11-28 00:00:00",11,1
"Discharge (m3/s)","1983-11-29 00:00:00",9.98999977111816,1
"Discharge (m3/s)","1983-11-30 00:00:00",8.94999980926514,1
"Discharge (m3/s)","1983-12-01 00:00:00",8.10999965667725,1
"Discharge (m3/s)","1983-12-02 00:00:00",8.07999992370605,1
"Discharge (m3/s)","1983-12-03 00:00:00",7.69999980926514,1
"Discharge (m3/s)","1983-12-04 00:00:00",6.94000005722046,1
"Discharge (m3/s)","1983-12-05 00:00:00",6.96000003814697,1
"Discharge (m3/s)","1983-12-06 00:00:00",6.80000019073486,1
"Discharge (m3/s)","1983-12-07 00:00:00",6.59999990463257,1
"Discharge (m3/s)","1983-12-08 00:00:00",7.80000019073486,1
"Discharge (m3/s)","1983-12-09 00:00:00",8,1
"Discharge (m3/s)","1983-12-10 00:00:00",7.44999980926514,1
"Discharge (m3/s)","1983-12-11 00:00:00",6.94999980926514,1
"Discharge (m3/s)","1983-12-12 00:00:00",6.69999980926514,1
"Discharge (m3/s)","1983-12-13 00:00:00",20,1
"Discharge (m3/s)","1983-12-14 00:00:00",15,1
"Discharge (m3/s)","1983-12-15 00:00:00",9.30000019073486,1
"Discharge (m3/s)","1983-12-16 00:00:00",8.5,1
"Discharge (m3/s)","1983-12-17 00:00:00",7.80000019073486,1
"Discharge (m3/s)","1983-12-18 00:00:00",7.25,1
"Discharge (m3/s)","1983-12-19 00:00:00",7.05000019073486,1
"Discharge (m3/s)","1983-12-20 00:00:00",6.94999980926514,1
"Discharge (m3/s)","1983-12-21 00:00:00",6.90000009536743,1
"Discharge (m3/s)","1983-12-22 00:00:00",6.84999990463257,1
"Discharge (m3/s)","1983-12-23 00:00:00",6.84999990463257,1
"Discharge (m3/s)","1983-12-24 00:00:00",6.94999980926514,1
"Discharge (m3/s)","1983-12-25 00:00:00",7.69999980926514,1
"Discharge (m3/s)","1983-12-26 00:00:00",7.55000019073486,1
"Discharge (m3/s)","1983-12-27 00:00:00",7.40000009536743,1
"Discharge (m3/s)","1983-12-28 00:00:00",7.19999980926514,1
"Discharge (m3/s)","1983-12-29 00:00:00",7,1
"Discharge (m3/s)","1983-12-30 00:00:00",6.94999980926514,1
"Discharge (m3/s)","1983-12-31 00:00:00",6.69999980926514,1
"Discharge (m3/s)","1984-01-09 00:00:00",26.2000007629395,1
"Discharge (m3/s)","1984-01-10 00:00:00",30.2999992370605,1
"Discharge (m3/s)","1984-01-11 00:00:00",21.5,1
"Discharge (m3/s)","1984-01-12 00:00:00",15.5,1
"Discharge (m3/s)","1984-01-13 00:00:00",11.6999998092651,1
"Discharge (m3/s)","1984-01-14 00:00:00",9.11999988555908,1
"Discharge (m3/s)","1984-01-15 00:00:00",6.96000003814697,1
"Discharge (m3/s)","1984-01-16 00:00:00",5.65999984741211,1
"Discharge (m3/s)","1984-01-17 00:00:00",5.26999998092651,1
"Discharge (m3/s)","1984-01-18 00:00:00",5.01000022888184,1
"Discharge (m3/s)","1984-01-19 00:00:00",4.8899998664856,1
"Discharge (m3/s)","1984-01-20 00:00:00",4.78999996185303,1
"Discharge (m3/s)","1984-01-21 00:00:00",4.69000005722046,1
"Discharge (m3/s)","1984-01-22 00:00:00",5.3899998664856,1
"Discharge (m3/s)","1984-01-23 00:00:00",7.84999990463257,1
"Discharge (m3/s)","1984-01-24 00:00:00",12.6999998092651,1
"Discharge (m3/s)","1984-01-25 00:00:00",37.5999984741211,1
"Discharge (m3/s)","1984-01-26 00:00:00",19.1000003814697,1
"Discharge (m3/s)","1984-01-27 00:00:00",28.8999996185303,1
"Discharge (m3/s)","1984-01-28 00:00:00",42.9000015258789,1
"Discharge (m3/s)","1984-01-29 00:00:00",29.7000007629395,1
"Discharge (m3/s)","1984-01-30 00:00:00",17.5,1
"Discharge (m3/s)","1984-01-31 00:00:00",13.1000003814697,1
"Discharge (m3/s)","1984-02-01 00:00:00",10.6999998092651,1
"Discharge (m3/s)","1984-02-02 00:00:00",9.07999992370605,1
"Discharge (m3/s)","1984-02-03 00:00:00",7.98999977111816,1
"Discharge (m3/s)","1984-02-04 00:00:00",7.5,1
"Discharge (m3/s)","1984-02-05 00:00:00",9.35999965667725,1
"Discharge (m3/s)","1984-02-06 00:00:00",11.8999996185303,1
"Discharge (m3/s)","1984-02-07 00:00:00",11.3999996185303,1
"Discharge (m3/s)","1984-02-08 00:00:00",36.9000015258789,1
"Discharge (m3/s)","1984-02-09 00:00:00",46.7999992370605,1
"Discharge (m3/s)","1984-02-10 00:00:00",28.2999992370605,1
"Discharge (m3/s)","1984-02-11 00:00:00",19.6000003814697,1
"Discharge (m3/s)","1984-02-12 00:00:00",31.8999996185303,1
"Discharge (m3/s)","1984-02-13 00:00:00",21.8999996185303,1
"Discharge (m3/s)","1984-02-14 00:00:00",15.5,1
"Discharge (m3/s)","1984-02-15 00:00:00",12.6000003814697,1
"Discharge (m3/s)","1984-02-16 00:00:00",9.98999977111816,1
"Discharge (m3/s)","1984-02-17 00:00:00",8.15999984741211,1
"Discharge (m3/s)","1984-02-18 00:00:00",7.30999994277954,1
"Discharge (m3/s)","1984-02-19 00:00:00",12,1
"Discharge (m3/s)","1984-02-20 00:00:00",123,1
"Discharge (m3/s)","1984-02-21 00:00:00",45.5999984741211,1
"Discharge (m3/s)","1984-02-22 00:00:00",24.7000007629395,1
"Discharge (m3/s)","1984-02-23 00:00:00",17.2000007629395,1
"Discharge (m3/s)","1984-02-24 00:00:00",14,1
"Discharge (m3/s)","1984-02-25 00:00:00",11.5,1
"Discharge (m3/s)","1984-02-26 00:00:00",9.52000045776367,1
"Discharge (m3/s)","1984-02-27 00:00:00",10.1999998092651,1
"Discharge (m3/s)","1984-02-28 00:00:00",13.1000003814697,1
"Discharge (m3/s)","1984-02-29 00:00:00",14.3000001907349,1
"Discharge (m3/s)","1984-03-01 00:00:00",15.8999996185303,1
"Discharge (m3/s)","1984-03-02 00:00:00",13.8999996185303,1
"Discharge (m3/s)","1984-03-03 00:00:00",10.3000001907349,1
"Discharge (m3/s)","1984-03-04 00:00:00",8.52999973297119,1
"Discharge (m3/s)","1984-03-05 00:00:00",8.30000019073486,1
"Discharge (m3/s)","1984-03-06 00:00:00",10.8999996185303,1
"Discharge (m3/s)","1984-03-07 00:00:00",14.3999996185303,1
"Discharge (m3/s)","1984-03-08 00:00:00",16.2999992370605,1
"Discharge (m3/s)","1984-03-09 00:00:00",19.6000003814697,1
"Discharge (m3/s)","1984-03-10 00:00:00",29.5,1
"Discharge (m3/s)","1984-03-11 00:00:00",28.2999992370605,1
"Discharge (m3/s)","1984-03-12 00:00:00",22.7999992370605,1
"Discharge (m3/s)","1984-03-13 00:00:00",18.5,1
"Discharge (m3/s)","1984-03-14 00:00:00",14.8999996185303,1
